Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
671,9.5e-07,671,9.5e-07,721,0.947
672,9.5e-07,672,9.5e-07,722,0.948
673,9.5e-07,673,9.5e-07,723,0.948
674,9.5e-07,674,9.5e-07,724,0.949
675,9.5e-07,675,9.5e-07,725,0.949
676,9.5e-07,676,9.5e-07,726,0.948
677,9.5e-07,677,9.5e-07,727,0.947
678,9.5e-07,678,9.5e-07,728,0.946
679,9.5e-07,679,9.5e-07,729,0.945
680,9.5e-07,680,9.5e-07,730,0.943
681,1.01e-06,681,1.19e-06,731,0.942
682,9.5e-07,682,2.3e-06,732,0.942
683,1.54e-06,683,4.79e-06,733,0.941
684,1.55e-06,684,6.01e-06,734,0.94
685,2.26e-06,685,3.81e-06,735,0.94
686,1.91e-06,686,1.12e-06,736,0.939
687,1.86e-06,687,9.59e-07,737,0.939
688,9.5e-07,688,9.5e-07,738,0.938
689,1.06e-06,689,9.5e-07,739,0.938
690,9.5e-07,690,9.5e-07,740,0.936
691,9.5e-07,691,9.5e-07,741,0.937
692,9.5e-07,692,9.5e-07,742,0.936
693,9.5e-07,693,9.5e-07,743,0.937
694,9.5e-07,694,9.5e-07,744,0.939
695,9.5e-07,695,9.5e-07,745,0.938
696,9.5e-07,696,9.5e-07,746,0.938
697,9.5e-07,697,9.5e-07,747,0.941
698,9.5e-07,698,9.5e-07,748,0.94
699,9.5e-07,699,9.5e-07,749,0.941
700,9.5e-07,700,9.5e-07,750,0.942
701,9.5e-07,701,9.5e-07,751,0.941
702,9.5e-07,702,9.5e-07,752,0.942
703,9.5e-07,703,9.5e-07,753,0.944
704,9.5e-07,704,9.5e-07,754,0.944
705,9.5e-07,705,9.5e-07,755,0.944
706,9.5e-07,706,9.5e-07,756,0.944
707,9.5e-07,707,9.5e-07,757,0.943
708,9.5e-07,708,9.5e-07,758,0.944
709,9.5e-07,709,9.5e-07,759,0.943
710,9.5e-07,710,9.5e-07,760,0.942
711,9.5e-07,711,9.5e-07,761,0.941
712,9.5e-07,712,9.5e-07,762,0.942
713,9.5e-07,713,9.5e-07,763,0.94
714,9.5e-07,714,9.5e-07,764,0.938
715,9.5e-07,715,9.5e-07,765,0.937
716,9.5e-07,716,9.5e-07,766,0.937
717,9.5e-07,717,9.5e-07,767,0.935
718,9.5e-07,718,9.5e-07,768,0.933
