Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
866,9.5e-07,583.5,9.5e-07,,
867,9.5e-07,584,9.5e-07,,
868,9.5e-07,584.5,9.5e-07,,
869,9.5e-07,585,9.5e-07,,
870,9.5e-07,585.5,9.5e-07,,
871,9.5e-07,586,9.5e-07,,
872,9.5e-07,586.5,9.5e-07,,
873,9.5e-07,587,9.5e-07,,
874,9.5e-07,587.5,9.5e-07,,
875,9.5e-07,588,9.5e-07,,
876,9.5e-07,588.5,9.5e-07,,
877,9.5e-07,589,9.5e-07,,
878,9.5e-07,589.5,9.5e-07,,
879,9.5e-07,590,9.5e-07,,
880,9.5e-07,590.5,9.5e-07,,
881,9.5e-07,591,9.5e-07,,
882,9.5e-07,591.5,9.5e-07,,
883,9.5e-07,592,9.5e-07,,
884,9.5e-07,592.5,9.5e-07,,
885,9.5e-07,593,9.5e-07,,
886,9.5e-07,593.5,9.5e-07,,
887,9.5e-07,594,9.5e-07,,
888,9.5e-07,594.5,9.5e-07,,
889,9.5e-07,595,9.5e-07,,
890,9.5e-07,595.5,9.5e-07,,
891,9.5e-07,596,9.5e-07,,
892,9.5e-07,596.5,9.5e-07,,
893,9.5e-07,597,9.5e-07,,
894,9.5e-07,597.5,9.5e-07,,
895,9.5e-07,598,9.5e-07,,
896,9.5e-07,598.5,9.5e-07,,
897,9.5e-07,599,9.5e-07,,
898,9.5e-07,599.5,9.5e-07,,
899,9.5e-07,600,9.5e-07,,
900,1.56e-06,600.5,9.5e-07,,
901,9.5e-07,601,9.5e-07,,
902,9.5e-07,601.5,9.5e-07,,
903,9.5e-07,602,9.5e-07,,
904,9.7e-07,602.5,9.5e-07,,
905,9.5e-07,603,9.5e-07,,
906,9.5e-07,603.5,9.5e-07,,
907,9.5e-07,604,9.5e-07,,
908,9.5e-07,604.5,9.5e-07,,
909,9.5e-07,605,9.5e-07,,
910,9.5e-07,605.5,9.5e-07,,
911,9.5e-07,606,9.5e-07,,
912,9.5e-07,606.5,9.5e-07,,
913,9.5e-07,607,9.5e-07,,
914,9.5e-07,607.5,9.5e-07,,
915,9.5e-07,608,9.5e-07,,
916,9.5e-07,608.5,9.5e-07,,
917,9.5e-07,609,9.5e-07,,
918,9.5e-07,609.5,9.5e-07,,
919,9.5e-07,610,9.5e-07,,
920,9.5e-07,610.5,9.5e-07,,
921,9.5e-07,611,9.5e-07,,
922,9.5e-07,611.5,9.5e-07,,
923,9.5e-07,612,9.5e-07,,
924,9.5e-07,612.5,9.5e-07,,
925,9.5e-07,613,9.5e-07,,
926,9.5e-07,613.5,9.5e-07,,
927,9.5e-07,614,9.5e-07,,
928,9.5e-07,614.5,9.5e-07,,
929,9.5e-07,615,9.5e-07,,
930,9.5e-07,615.5,9.5e-07,,
931,9.5e-07,616,9.5e-07,,
932,9.5e-07,616.5,9.5e-07,,
933,9.5e-07,617,9.5e-07,,
934,9.5e-07,617.5,9.5e-07,,
935,9.5e-07,618,9.5e-07,,
936,9.5e-07,618.5,9.5e-07,,
937,1.69e-06,619,9.5e-07,,
938,9.5e-07,619.5,9.5e-07,,
939,9.5e-07,620,9.5e-07,,
940,9.5e-07,620.5,9.5e-07,,
941,9.5e-07,621,9.5e-07,,
942,1e-06,621.5,9.5e-07,,
943,9.5e-07,622,9.5e-07,,
944,1.13e-06,622.5,9.5e-07,,
945,9.5e-07,623,9.5e-07,,
946,9.5e-07,623.5,9.5e-07,,
947,9.5e-07,624,9.5e-07,,
948,9.5e-07,624.5,9.5e-07,,
949,9.5e-07,625,9.5e-07,,
950,9.5e-07,625.5,9.5e-07,,
951,9.5e-07,626,9.5e-07,,
952,9.5e-07,626.5,9.5e-07,,
953,9.5e-07,627,9.5e-07,,
954,9.5e-07,627.5,9.5e-07,,
955,9.5e-07,628,9.5e-07,,
956,1.24e-06,628.5,9.5e-07,,
957,9.5e-07,629,9.5e-07,,
958,2.06e-06,629.5,9.5e-07,,
959,9.5e-07,630,9.5e-07,,
960,9.5e-07,630.5,9.5e-07,,
961,9.5e-07,631,9.5e-07,,
962,9.5e-07,631.5,9.5e-07,,
963,9.5e-07,632,9.5e-07,,
964,9.5e-07,632.5,9.5e-07,,
965,9.5e-07,633,9.5e-07,,
966,9.5e-07,633.5,9.5e-07,,
967,9.5e-07,634,9.5e-07,,
968,9.5e-07,634.5,9.5e-07,,
969,9.5e-07,635,9.5e-07,,
970,9.5e-07,635.5,9.5e-07,,
971,9.5e-07,636,9.5e-07,,
972,9.5e-07,636.5,9.5e-07,,
973,9.5e-07,637,9.5e-07,,
974,9.5e-07,637.5,9.5e-07,,
975,9.5e-07,638,9.5e-07,,
976,9.5e-07,638.5,9.5e-07,,
977,9.5e-07,639,9.5e-07,,
978,9.5e-07,639.5,9.5e-07,,
979,9.5e-07,640,9.5e-07,,
980,9.5e-07,640.5,9.5e-07,,
981,9.5e-07,641,9.5e-07,,
982,9.5e-07,641.5,9.5e-07,,
983,9.5e-07,642,9.5e-07,,
984,9.5e-07,642.5,9.5e-07,,
985,9.5e-07,643,9.5e-07,,
986,9.5e-07,643.5,9.5e-07,,
987,9.5e-07,644,9.5e-07,,
988,9.5e-07,644.5,9.5e-07,,
989,9.5e-07,645,9.5e-07,,
990,9.5e-07,645.5,9.5e-07,,
991,9.5e-07,646,9.5e-07,,
992,9.5e-07,646.5,9.5e-07,,
993,9.5e-07,647,9.5e-07,,
994,9.5e-07,647.5,9.5e-07,,
995,9.5e-07,648,9.5e-07,,
996,9.5e-07,648.5,9.5e-07,,
997,9.5e-07,649,9.5e-07,,
998,9.5e-07,649.5,9.5e-07,,
999,9.5e-07,650,9.5e-07,,
1000,9.5e-07,650.5,9.5e-07,,
1001,9.5e-07,651,9.5e-07,,
1002,1.09e-06,651.5,9.5e-07,,
1003,9.5e-07,652,9.5e-07,,
1004,9.5e-07,652.5,9.5e-07,,
1005,9.5e-07,653,9.5e-07,,
1006,9.5e-07,653.5,9.5e-07,,
1007,9.5e-07,654,9.5e-07,,
1008,1.32e-06,654.5,9.5e-07,,
1009,9.5e-07,655,9.5e-07,,
1010,9.5e-07,655.5,9.5e-07,,
1011,9.5e-07,656,9.5e-07,,
1012,1.41e-06,656.5,9.5e-07,,
1013,9.5e-07,657,1.24e-06,,
1014,9.5e-07,657.5,2.63e-06,,
1015,9.5e-07,658,5.16e-06,,
1016,9.5e-07,658.5,1.16e-05,,
1017,9.5e-07,659,2.64e-05,,
1018,9.5e-07,659.5,6.33e-05,,
1019,9.5e-07,660,0.000171,,
1020,9.5e-07,660.5,0.000485,,
1021,9.5e-07,661,0.0015,,
1022,9.5e-07,661.5,0.0052,,
1023,9.5e-07,662,0.0196,,
1024,9.5e-07,662.5,0.0776,,
1025,9.5e-07,663,0.25,,
1026,9.5e-07,663.5,0.543,,
1027,9.5e-07,664,0.82,,
1028,9.5e-07,664.5,0.957,,
1029,9.5e-07,665,0.986,,
1030,9.5e-07,665.5,0.99,,
1031,9.5e-07,666,0.99,,
1032,9.5e-07,666.5,0.992,,
1033,9.5e-07,667,0.991,,
1034,9.5e-07,667.5,0.991,,
1035,9.5e-07,668,0.988,,
1036,9.5e-07,668.5,0.985,,
1037,9.5e-07,669,0.987,,
1038,9.5e-07,669.5,0.984,,
1039,9.5e-07,670,0.982,,
1040,9.5e-07,670.5,0.985,,
1041,9.5e-07,671,0.984,,
1042,9.5e-07,671.5,0.987,,
1043,9.5e-07,672,0.987,,
1044,9.5e-07,672.5,0.988,,
1045,9.5e-07,673,0.991,,
1046,9.5e-07,673.5,0.991,,
1047,9.5e-07,674,0.99,,
1048,9.5e-07,674.5,0.99,,
1049,2e-06,675,0.992,,
1050,9.5e-07,675.5,0.991,,
1051,9.5e-07,676,0.991,,
1052,9.5e-07,676.5,0.992,,
1053,9.5e-07,677,0.991,,
1054,9.5e-07,677.5,0.996,,
1055,9.5e-07,678,0.991,,
1056,1.35e-06,678.5,0.991,,
1057,1.62e-06,679,0.991,,
1058,9.5e-07,679.5,0.987,,
1059,9.5e-07,680,0.99,,
1060,9.5e-07,680.5,0.986,,
1061,9.5e-07,681,0.982,,
1062,3.68e-06,681.5,0.984,,
1063,2.24e-06,682,0.985,,
1064,1.22e-06,682.5,0.984,,
1065,2.44e-06,683,0.985,,
1066,2.29e-06,683.5,0.985,,
1067,9.5e-07,684,0.984,,
1068,1.63e-06,684.5,0.99,,
1069,1.27e-06,685,0.989,,
1070,9.5e-07,685.5,0.989,,
1071,9.5e-07,686,0.987,,
1072,9.5e-07,686.5,0.988,,
1073,9.5e-07,687,0.984,,
1074,9.5e-07,687.5,0.983,,
1075,9.5e-07,688,0.987,,
1076,9.5e-07,688.5,0.982,,
1077,9.5e-07,689,0.984,,
1078,9.5e-07,689.5,0.987,,
1079,9.5e-07,690,0.986,,
1080,9.5e-07,690.5,0.985,,
1081,9.5e-07,691,0.986,,
1082,9.5e-07,691.5,0.987,,
1083,9.5e-07,692,0.986,,
1084,9.5e-07,692.5,0.988,,
1085,9.5e-07,693,0.986,,
1086,9.5e-07,693.5,0.989,,
1087,9.5e-07,694,0.989,,
1088,9.5e-07,694.5,0.987,,
1089,1.04e-06,695,0.99,,
1090,9.5e-07,695.5,0.986,,
1091,9.5e-07,696,0.991,,
1092,9.5e-07,696.5,0.986,,
1093,9.5e-07,697,0.987,,
1094,2.52e-06,697.5,0.981,,
1095,9.5e-07,698,0.983,,
1096,9.5e-07,698.5,0.983,,
1097,9.5e-07,699,0.982,,
1098,9.5e-07,699.5,0.981,,
1099,9.5e-07,700,0.984,,
1100,9.5e-07,700.5,0.982,,
1101,9.5e-07,701,0.98,,
1102,9.5e-07,701.5,0.982,,
1103,2.41e-06,702,0.982,,
1104,9.5e-07,702.5,0.983,,
1105,1.85e-06,703,0.979,,
1106,1.23e-06,703.5,0.977,,
1107,4.16e-06,704,0.984,,
1108,4.79e-06,704.5,0.982,,
1109,7.73e-06,705,0.983,,
1110,1.15e-05,705.5,0.983,,
1111,1.64e-05,706,0.987,,
1112,2.27e-05,706.5,0.983,,
1113,3.36e-05,707,0.984,,
1114,4.38e-05,707.5,0.985,,
1115,5.69e-05,708,0.983,,
1116,6.62e-05,708.5,0.985,,
1117,7.16e-05,709,0.98,,
1118,6.43e-05,709.5,0.983,,
1119,5.72e-05,710,0.982,,
1120,4.84e-05,710.5,0.978,,
1121,4.3e-05,711,0.98,,
1122,3.6e-05,711.5,0.976,,
1123,3.45e-05,712,0.977,,
1124,3e-05,712.5,0.978,,
1125,2.77e-05,713,0.977,,
1126,2.79e-05,713.5,0.976,,
1127,2.69e-05,714,0.978,,
1128,2.85e-05,714.5,0.983,,
1129,2.98e-05,715,0.981,,
1130,2.8e-05,715.5,0.984,,
1131,3.07e-05,716,0.984,,
1132,3.08e-05,716.5,0.985,,
1133,3.27e-05,717,0.987,,
1134,3.74e-05,717.5,0.991,,
1135,3.83e-05,718,0.989,,
1136,3.85e-05,718.5,0.989,,
1137,4.58e-05,719,0.989,,
1138,4.56e-05,719.5,0.987,,
1139,5.1e-05,720,0.988,,
1140,6.05e-05,720.5,0.982,,
1141,6.88e-05,721,0.982,,
1142,7.72e-05,721.5,0.982,,
1143,9.03e-05,722,0.982,,
1144,0.000104,722.5,0.98,,
1145,0.000123,723,0.982,,
1146,0.000149,723.5,0.977,,
1147,0.000177,724,0.984,,
1148,0.000215,724.5,0.985,,
1149,0.000265,725,0.985,,
1150,0.000329,725.5,0.986,,
1151,0.000402,726,0.984,,
1152,0.00051,726.5,0.984,,
1153,0.000658,727,0.984,,
1154,0.000843,727.5,0.979,,
1155,0.00106,728,0.979,,
1156,0.00143,728.5,0.973,,
1157,0.00188,729,0.974,,
1158,0.00248,729.5,0.972,,
1159,0.00325,730,0.98,,
1160,0.00451,730.5,0.982,,
1161,0.00603,731,0.99,,
1162,0.00815,731.5,0.984,,
1163,0.0108,732,0.983,,
1164,0.0147,732.5,0.969,,
1165,0.0197,733,0.939,,
1166,0.0252,733.5,0.822,,
1167,0.031,734,0.604,,
1168,0.0377,734.5,0.354,,
1169,0.0442,735,0.151,,
1170,0.0497,735.5,0.0709,,
1171,0.0551,736,0.0269,,
1172,0.0571,736.5,0.0132,,
1173,0.0631,737,0.00617,,
1174,0.0652,737.5,0.00304,,
1175,0.0714,738,0.0016,,
1176,0.0753,738.5,0.000872,,
1177,0.0776,739,0.000504,,
1178,0.0843,739.5,0.000298,,
1179,0.0857,740,0.000178,,
1180,0.0939,740.5,0.000112,,
1181,0.103,741,7.33e-05,,
1182,0.105,741.5,5.19e-05,,
1183,0.122,742,3.3e-05,,
1184,0.123,742.5,2.34e-05,,
1185,0.134,743,1.42e-05,,
1186,0.149,743.5,1.13e-05,,
1187,0.145,744,8.32e-06,,
1188,0.175,744.5,5.56e-06,,
1189,0.177,745,3.29e-06,,
1190,0.182,745.5,3.51e-06,,
1191,0.216,746,1.35e-06,,
1192,0.202,746.5,9.5e-07,,
1193,0.225,747,1.2e-06,,
1194,0.238,747.5,1.92e-06,,
1195,0.23,748,1.56e-06,,
1196,0.258,748.5,9.5e-07,,
1197,0.247,749,9.5e-07,,
1198,0.259,749.5,9.5e-07,,
1199,0.265,750,9.5e-07,,
1200,0.26,750.5,9.5e-07,,
,,751,9.5e-07,,
,,751.5,9.5e-07,,
,,752,1.88e-06,,
,,752.5,9.5e-07,,
,,753,9.5e-07,,
,,753.5,9.5e-07,,
,,754,9.5e-07,,
,,754.5,9.5e-07,,
,,755,9.5e-07,,
,,755.5,1.1e-06,,
,,756,9.5e-07,,
,,756.5,9.5e-07,,
,,757,1.07e-06,,
,,757.5,9.5e-07,,
,,758,9.5e-07,,
,,758.5,9.5e-07,,
,,759,1.24e-06,,
,,759.5,9.5e-07,,
,,760,9.5e-07,,
,,760.5,9.5e-07,,
,,761,9.5e-07,,
,,761.5,9.5e-07,,
,,762,9.5e-07,,
,,762.5,9.5e-07,,
,,763,9.5e-07,,
,,763.5,9.5e-07,,
,,764,1.53e-06,,
,,764.5,1.6e-06,,
,,765,2.87e-06,,
,,765.5,4.89e-06,,
,,766,5.86e-06,,
,,766.5,1.62e-05,,
,,767,3.06e-05,,
,,767.5,3.81e-05,,
,,768,3.55e-05,,
,,768.5,1.81e-05,,
,,769,1.48e-05,,
,,769.5,9.36e-06,,
,,770,6.08e-06,,
,,770.5,4.7e-06,,
,,771,2.4e-06,,
,,771.5,5.4e-06,,
,,772,3.07e-06,,
,,772.5,3.27e-06,,
,,773,5.32e-06,,
,,773.5,2.8e-06,,
,,774,3.3e-06,,
,,774.5,4.88e-06,,
,,775,6.28e-06,,
,,775.5,9.33e-06,,
,,776,1.07e-05,,
,,776.5,1.35e-05,,
,,777,1.3e-05,,
,,777.5,1.35e-05,,
,,778,1.06e-05,,
,,778.5,9.78e-06,,
,,779,7.89e-06,,
,,779.5,6.39e-06,,
,,780,4.45e-06,,
,,780.5,2.12e-06,,
,,781,2.7e-06,,
,,781.5,3.33e-06,,
,,782,5.12e-06,,
,,782.5,5.11e-06,,
,,783,1.28e-06,,
,,783.5,3.64e-06,,
,,784,4.23e-06,,
,,784.5,1.82e-06,,
,,785,2.12e-06,,
,,785.5,1.49e-06,,
,,786,3.58e-06,,
,,786.5,3.22e-06,,
,,787,3.81e-06,,
,,787.5,3.12e-06,,
,,788,7.07e-06,,
,,788.5,6.02e-06,,
,,789,1.15e-05,,
,,789.5,1.36e-05,,
,,790,1.83e-05,,
,,790.5,2.75e-05,,
,,791,3.92e-05,,
,,791.5,5.5e-05,,
,,792,8.3e-05,,
,,792.5,8.97e-05,,
,,793,9.21e-05,,
,,793.5,7.79e-05,,
,,794,5.86e-05,,
,,794.5,5.01e-05,,
,,795,3.89e-05,,
,,795.5,3.21e-05,,
,,796,2.61e-05,,
,,796.5,3.04e-05,,
,,797,2.9e-05,,
,,797.5,2.59e-05,,
,,798,2.29e-05,,
,,798.5,2.72e-05,,
,,799,2.5e-05,,
,,799.5,3.01e-05,,
,,800,4.8e-05,,
,,800.5,4.88e-05,,
,,801,4.97e-05,,
,,801.5,5.03e-05,,
,,802,5.09e-05,,
,,802.5,5.12e-05,,
,,803,5.15e-05,,
,,803.5,5.14e-05,,
,,804,5.14e-05,,
,,804.5,5.03e-05,,
,,805,4.92e-05,,
,,805.5,4.75e-05,,
,,806,4.58e-05,,
,,806.5,4.38e-05,,
,,807,4.18e-05,,
,,807.5,3.96e-05,,
,,808,3.75e-05,,
,,808.5,3.54e-05,,
,,809,3.34e-05,,
,,809.5,3.15e-05,,
,,810,2.96e-05,,
,,810.5,2.85e-05,,
,,811,2.74e-05,,
,,811.5,2.69e-05,,
,,812,2.63e-05,,
,,812.5,2.68e-05,,
,,813,2.73e-05,,
,,813.5,2.86e-05,,
,,814,2.98e-05,,
,,814.5,3.13e-05,,
,,815,3.28e-05,,
,,815.5,3.47e-05,,
,,816,3.67e-05,,
,,816.5,3.84e-05,,
,,817,4.01e-05,,
,,817.5,4.21e-05,,
,,818,4.42e-05,,
,,818.5,4.54e-05,,
,,819,4.67e-05,,
,,819.5,4.79e-05,,
,,820,4.92e-05,,
,,820.5,4.97e-05,,
,,821,5.02e-05,,
,,821.5,5e-05,,
,,822,4.97e-05,,
,,822.5,4.89e-05,,
,,823,4.81e-05,,
,,823.5,4.74e-05,,
,,824,4.68e-05,,
,,824.5,4.65e-05,,
,,825,4.63e-05,,
,,825.5,4.68e-05,,
,,826,4.73e-05,,
,,826.5,4.79e-05,,
,,827,4.86e-05,,
,,827.5,4.95e-05,,
,,828,5.04e-05,,
,,828.5,5.13e-05,,
,,829,5.23e-05,,
,,829.5,5.32e-05,,
,,830,5.41e-05,,
,,830.5,5.51e-05,,
,,831,5.61e-05,,
,,831.5,5.69e-05,,
,,832,5.78e-05,,
,,832.5,5.83e-05,,
,,833,5.88e-05,,
,,833.5,5.89e-05,,
,,834,5.91e-05,,
,,834.5,5.78e-05,,
,,835,5.65e-05,,
,,835.5,5.44e-05,,
,,836,5.22e-05,,
,,836.5,4.96e-05,,
,,837,4.69e-05,,
,,837.5,4.42e-05,,
,,838,4.14e-05,,
,,838.5,3.87e-05,,
,,839,3.6e-05,,
,,839.5,3.34e-05,,
,,840,3.08e-05,,
,,840.5,2.88e-05,,
,,841,2.68e-05,,
,,841.5,2.52e-05,,
,,842,2.35e-05,,
,,842.5,2.26e-05,,
,,843,2.16e-05,,
,,843.5,2.13e-05,,
,,844,2.09e-05,,
,,844.5,2.1e-05,,
,,845,2.11e-05,,
,,845.5,2.17e-05,,
,,846,2.22e-05,,
,,846.5,2.3e-05,,
,,847,2.38e-05,,
,,847.5,2.47e-05,,
,,848,2.55e-05,,
,,848.5,2.63e-05,,
,,849,2.71e-05,,
,,849.5,2.79e-05,,
,,850,2.87e-05,,
,,850.5,2.93e-05,,
,,851,2.99e-05,,
,,851.5,3.03e-05,,
,,852,3.08e-05,,
,,852.5,3.11e-05,,
,,853,3.14e-05,,
,,853.5,3.16e-05,,
,,854,3.18e-05,,
,,854.5,3.21e-05,,
,,855,3.24e-05,,
,,855.5,3.29e-05,,
,,856,3.34e-05,,
,,856.5,3.43e-05,,
,,857,3.52e-05,,
,,857.5,3.64e-05,,
,,858,3.76e-05,,
,,858.5,3.94e-05,,
,,859,4.11e-05,,
,,859.5,4.34e-05,,
,,860,4.56e-05,,
,,860.5,4.82e-05,,
,,861,5.07e-05,,
,,861.5,5.34e-05,,
,,862,5.62e-05,,
,,862.5,5.87e-05,,
,,863,6.13e-05,,
,,863.5,6.36e-05,,
,,864,6.6e-05,,
,,864.5,6.79e-05,,
,,865,6.99e-05,,
,,865.5,7.12e-05,,
,,866,7.26e-05,,
,,866.5,7.34e-05,,
,,867,7.41e-05,,
,,867.5,7.4e-05,,
,,868,7.39e-05,,
,,868.5,7.31e-05,,
,,869,7.23e-05,,
,,869.5,7.08e-05,,
,,870,6.94e-05,,
,,870.5,6.74e-05,,
,,871,6.54e-05,,
,,871.5,6.29e-05,,
,,872,6.05e-05,,
,,872.5,5.81e-05,,
,,873,5.58e-05,,
,,873.5,5.36e-05,,
,,874,5.15e-05,,
,,874.5,4.96e-05,,
,,875,4.78e-05,,
,,875.5,4.64e-05,,
,,876,4.5e-05,,
,,876.5,4.42e-05,,
,,877,4.35e-05,,
,,877.5,4.33e-05,,
,,878,4.32e-05,,
,,878.5,4.37e-05,,
,,879,4.43e-05,,
,,879.5,4.54e-05,,
,,880,4.65e-05,,
,,880.5,4.79e-05,,
,,881,4.93e-05,,
,,881.5,5.08e-05,,
,,882,5.22e-05,,
,,882.5,5.38e-05,,
,,883,5.53e-05,,
,,883.5,5.67e-05,,
,,884,5.8e-05,,
,,884.5,5.89e-05,,
,,885,5.98e-05,,
,,885.5,6.03e-05,,
,,886,6.08e-05,,
,,886.5,6.07e-05,,
,,887,6.07e-05,,
,,887.5,6.01e-05,,
,,888,5.95e-05,,
,,888.5,5.82e-05,,
,,889,5.7e-05,,
,,889.5,5.54e-05,,
,,890,5.37e-05,,
,,890.5,5.17e-05,,
,,891,4.97e-05,,
,,891.5,4.75e-05,,
,,892,4.54e-05,,
,,892.5,4.31e-05,,
,,893,4.08e-05,,
,,893.5,3.86e-05,,
,,894,3.64e-05,,
,,894.5,3.44e-05,,
,,895,3.24e-05,,
,,895.5,3.07e-05,,
,,896,2.9e-05,,
,,896.5,2.74e-05,,
,,897,2.59e-05,,
,,897.5,2.45e-05,,
,,898,2.31e-05,,
,,898.5,2.21e-05,,
,,899,2.11e-05,,
,,899.5,2.03e-05,,
,,900,1.95e-05,,
,,900.5,1.89e-05,,
,,901,1.82e-05,,
,,901.5,1.77e-05,,
,,902,1.71e-05,,
,,902.5,1.67e-05,,
,,903,1.62e-05,,
,,903.5,1.59e-05,,
,,904,1.56e-05,,
,,904.5,1.54e-05,,
,,905,1.51e-05,,
,,905.5,1.49e-05,,
,,906,1.47e-05,,
,,906.5,1.46e-05,,
,,907,1.45e-05,,
,,907.5,1.45e-05,,
,,908,1.45e-05,,
,,908.5,1.46e-05,,
,,909,1.47e-05,,
,,909.5,1.5e-05,,
,,910,1.52e-05,,
,,910.5,1.58e-05,,
,,911,1.63e-05,,
,,911.5,1.7e-05,,
,,912,1.77e-05,,
,,912.5,1.89e-05,,
,,913,2e-05,,
,,913.5,2.13e-05,,
,,914,2.25e-05,,
,,914.5,2.41e-05,,
,,915,2.57e-05,,
,,915.5,2.75e-05,,
,,916,2.93e-05,,
,,916.5,3.12e-05,,
,,917,3.31e-05,,
,,917.5,3.5e-05,,
,,918,3.7e-05,,
,,918.5,3.89e-05,,
,,919,4.07e-05,,
,,919.5,4.24e-05,,
,,920,4.41e-05,,
,,920.5,4.56e-05,,
,,921,4.71e-05,,
,,921.5,4.82e-05,,
,,922,4.94e-05,,
,,922.5,5.04e-05,,
,,923,5.13e-05,,
,,923.5,5.22e-05,,
,,924,5.3e-05,,
,,924.5,5.39e-05,,
,,925,5.48e-05,,
,,925.5,5.61e-05,,
,,926,5.73e-05,,
,,926.5,5.92e-05,,
,,927,6.11e-05,,
,,927.5,6.39e-05,,
,,928,6.68e-05,,
,,928.5,7.04e-05,,
,,929,7.41e-05,,
,,929.5,7.85e-05,,
,,930,8.29e-05,,
,,930.5,8.75e-05,,
,,931,9.22e-05,,
,,931.5,9.67e-05,,
,,932,0.000101,,
,,932.5,0.000105,,
,,933,0.000109,,
,,933.5,0.000112,,
,,934,0.000114,,
,,934.5,0.000115,,
,,935,0.000116,,
,,935.5,0.000115,,
,,936,0.000114,,
,,936.5,0.000112,,
,,937,0.000109,,
,,937.5,0.000105,,
,,938,0.000101,,
,,938.5,9.65e-05,,
,,939,9.19e-05,,
,,939.5,8.72e-05,,
,,940,8.26e-05,,
,,940.5,7.86e-05,,
,,941,7.46e-05,,
,,941.5,7.16e-05,,
,,942,6.85e-05,,
,,942.5,6.67e-05,,
,,943,6.49e-05,,
,,943.5,6.41e-05,,
,,944,6.34e-05,,
,,944.5,6.39e-05,,
,,945,6.44e-05,,
,,945.5,6.58e-05,,
,,946,6.72e-05,,
,,946.5,6.94e-05,,
,,947,7.16e-05,,
,,947.5,7.43e-05,,
,,948,7.71e-05,,
,,948.5,8.02e-05,,
,,949,8.34e-05,,
,,949.5,8.74e-05,,
,,950,9.13e-05,,
