Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
722,0.953,722,2.19e-07,802,0.985
723,0.964,723,3.06e-07,803,0.984
724,0.976,724,1.82e-07,804,0.983
725,0.972,725,1.42e-07,805,0.984
726,0.966,726,3.63e-07,806,0.984
727,0.966,727,5.67e-09,807,0.984
728,0.971,728,1.03e-07,808,0.983
729,0.977,729,1.92e-07,809,0.983
730,0.979,730,2.06e-07,810,0.983
731,0.969,731,3.51e-07,811,0.983
732,0.963,732,2.21e-07,812,0.984
733,0.956,733,1.35e-07,813,0.985
734,0.963,734,5.67e-08,814,0.985
735,0.961,735,1.49e-07,815,0.986
736,0.968,736,2.81e-07,816,0.986
737,0.972,737,1.08e-07,817,0.987
738,0.973,738,1.88e-07,818,0.986
739,0.977,739,1.87e-07,819,0.985
740,0.977,740,2.5e-07,820,0.984
741,0.98,741,2.31e-07,821,0.984
742,0.983,742,2.64e-07,822,0.984
743,0.985,743,1e-10,823,0.982
744,0.985,744,2.16e-08,824,0.981
745,0.985,745,1.19e-07,825,0.979
746,0.981,746,3.58e-07,826,0.978
747,0.981,747,2.62e-07,827,0.976
748,0.981,748,1e-10,828,0.975
749,0.978,749,3.22e-07,829,0.974
750,0.972,750,5.14e-07,830,0.972
751,0.972,751,1.98e-07,831,0.972
752,0.97,752,1.44e-07,832,0.971
753,0.982,753,1.58e-07,833,0.971
754,0.966,754,4.5e-07,834,0.971
755,0.958,755,1.81e-07,835,0.971
756,0.961,756,1.87e-07,836,0.971
757,0.966,757,1.19e-07,837,0.971
758,0.963,758,2.9e-07,838,0.971
759,0.94,759,6.11e-07,839,0.97
760,0.89,760,4.75e-07,840,0.97
761,0.586,761,2.95e-08,841,0.971
762,0.291,762,2.94e-07,842,0.97
763,0.126,763,5.05e-07,843,0.97
764,0.0621,764,2.38e-07,844,0.97
765,0.0147,765,4.35e-07,845,0.97
766,0.00199,766,3.44e-07,846,0.97
767,0.000441,767,3.64e-07,847,0.971
768,0.000136,768,4.22e-07,848,0.97
769,4.76e-05,769,7.26e-07,849,0.97
770,1.59e-05,770,8.75e-07,850,0.971
771,3.33e-06,771,1.76e-06,851,0.97
772,1e-10,772,4.39e-06,852,0.97
773,1e-10,773,1.19e-05,853,0.97
774,1e-10,774,3.64e-05,854,0.97
775,1e-10,775,0.000122,855,0.97
776,1e-10,776,0.000482,856,0.97
777,2.07e-06,777,0.00214,857,0.97
778,1e-10,778,0.0121,858,0.97
779,1e-10,779,0.0873,859,0.97
780,1e-10,780,0.477,860,0.97
781,1e-10,781,0.927,861,0.97
782,1e-10,782,0.953,862,0.971
783,1e-10,783,0.968,863,0.971
784,9.68e-07,784,0.978,864,0.971
785,1e-10,785,0.98,865,0.972
786,1e-10,786,0.982,866,0.973
787,1e-10,787,0.983,867,0.972
788,1e-10,788,0.983,868,0.973
789,1e-10,789,0.986,869,0.972
790,2.69e-07,790,0.987,870,0.974
791,4.1e-08,791,0.99,871,0.974
792,1e-10,792,0.989,872,0.973
793,1e-10,793,0.987,873,0.973
794,1e-10,794,0.986,874,0.973
795,1.14e-06,795,0.986,875,0.974
796,1e-10,796,0.984,876,0.973
797,1e-10,797,0.982,877,0.973
798,1e-10,798,0.98,878,0.974
799,7.44e-08,799,0.98,879,0.973
800,1e-10,800,0.985,880,0.972
801,1e-10,801,0.979,881,0.973
802,1e-10,802,0.979,882,0.972
803,1e-10,803,0.979,883,0.972
804,1e-10,804,0.987,884,0.972
805,1e-10,805,0.975,885,0.974
806,1e-10,806,0.982,886,0.974
807,4.06e-08,807,0.985,887,0.974
808,1e-10,808,0.985,888,0.975
809,1e-10,809,0.981,889,0.975
810,1e-10,810,0.984,890,0.975
811,1e-10,811,0.971,891,0.976
812,1e-10,812,0.976,892,0.976
813,1e-10,813,0.98,893,0.976
814,1e-10,814,0.974,894,0.976
815,1e-10,815,0.986,895,0.977
816,4.6e-07,816,0.976,896,0.976
817,1e-10,817,0.981,897,0.975
818,1e-10,818,0.976,898,0.975
819,8.52e-07,819,0.974,899,0.975
820,5.88e-07,820,0.972,900,0.974
821,1e-10,821,0.977,901,0.973
822,1e-10,822,0.973,902,0.972
823,1e-10,823,0.977,903,0.971
824,1e-10,824,0.978,904,0.97
825,1e-10,825,0.973,905,0.969
826,4.6e-07,826,0.975,906,0.968
827,1e-10,827,0.975,907,0.967
828,8.26e-07,828,0.98,908,0.967
829,1e-10,829,0.983,909,0.966
830,1e-10,830,0.98,910,0.967
831,1e-10,831,0.986,911,0.966
832,1e-10,832,0.98,912,0.967
833,1e-10,833,0.979,913,0.968
834,1e-10,834,0.974,914,0.968
835,1e-10,835,0.976,915,0.969
836,1e-10,836,0.968,916,0.97
837,6.03e-07,837,0.975,917,0.97
838,1e-10,838,0.978,918,0.97
839,6.02e-07,839,0.977,919,0.972
840,1e-10,840,0.978,920,0.971
841,1e-10,841,0.977,921,0.972
842,3.21e-07,842,0.977,922,0.973
843,1e-10,843,0.984,923,0.972
844,1e-10,844,0.981,924,0.972
845,1e-10,845,0.993,925,0.972
846,1e-10,846,0.986,926,0.971
847,1e-10,847,0.993,927,0.971
848,1.42e-08,848,0.988,928,0.971
849,1.45e-06,849,0.985,929,0.97
850,1e-10,850,0.986,930,0.969
851,1.73e-06,851,0.99,931,0.969
852,1e-10,852,0.986,932,0.968
853,1e-10,853,0.991,933,0.968
854,1e-10,854,0.989,934,0.968
855,1e-10,855,0.983,935,0.967
856,1e-10,856,0.982,936,0.967
857,1e-10,857,0.993,937,0.966
858,1e-10,858,0.991,938,0.967
859,1e-10,859,0.993,939,0.967
860,1e-10,860,0.978,940,0.967
861,2.92e-07,861,0.981,941,0.968
862,1e-10,862,0.985,942,0.969
863,1e-10,863,0.992,943,0.97
864,7.1e-07,864,0.985,944,0.971
865,1e-10,865,0.991,945,0.972
866,1e-10,866,0.983,946,0.973
867,2.35e-07,867,0.977,947,0.973
868,1.01e-06,868,0.989,948,0.974
869,1e-10,869,0.985,949,0.975
870,1e-10,870,0.988,950,0.973
871,4.27e-08,871,0.979,951,0.973
872,1e-10,872,0.982,952,0.973
873,1e-10,873,0.986,953,0.974
874,1e-10,874,0.976,954,0.973
875,1e-10,875,0.982,955,0.973
876,1e-10,876,0.979,956,0.972
877,1e-10,877,0.986,957,0.972
878,1e-10,878,0.987,958,0.972
879,1e-10,879,0.983,959,0.971
880,1e-10,880,0.987,960,0.97
881,1e-10,881,0.984,961,0.97
882,1e-10,882,0.985,962,0.97
883,4.09e-07,883,0.98,963,0.97
884,1e-10,884,0.985,964,0.97
885,1e-10,885,0.986,965,0.97
886,8.69e-07,886,0.983,966,0.97
887,6.84e-07,887,0.987,967,0.969
888,1e-10,888,0.986,968,0.97
889,1e-10,889,0.986,969,0.971
890,1e-10,890,0.975,970,0.971
891,1e-10,891,0.981,971,0.971
892,1e-10,892,0.982,972,0.972
893,1e-10,893,0.977,973,0.972
