Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
886,1.2e-06,886,2.6e-06,966,0.976
887,9.5e-07,887,3.13e-06,967,0.975
888,9.78e-07,888,7.52e-06,968,0.975
889,1.42e-06,889,1.68e-05,969,0.974
890,1.16e-06,890,2.61e-05,970,0.974
891,9.5e-07,891,6.74e-05,971,0.973
892,9.5e-07,892,0.000169,972,0.974
893,1.37e-06,893,0.000473,973,0.973
894,1.33e-06,894,0.00155,974,0.972
895,9.5e-07,895,0.00723,975,0.971
896,9.5e-07,896,0.0522,976,0.971
897,1.56e-06,897,0.305,977,0.971
898,9.5e-07,898,0.397,978,0.971
899,1.12e-06,899,0.33,979,0.97
900,9.5e-07,900,0.516,980,0.97
901,9.5e-07,901,0.734,981,0.971
902,9.5e-07,902,0.488,982,0.971
903,1.79e-06,903,0.271,983,0.971
904,1.19e-06,904,0.195,984,0.97
905,9.5e-07,905,0.186,985,0.97
906,9.5e-07,906,0.222,986,0.97
907,1.02e-06,907,0.33,987,0.971
908,1.3e-06,908,0.563,988,0.972
909,9.5e-07,909,0.811,989,0.973
910,9.5e-07,910,0.668,990,0.973
911,1.76e-06,911,0.385,991,0.974
912,9.5e-07,912,0.236,992,0.973
913,1.37e-06,913,0.168,993,0.972
914,9.5e-07,914,0.139,994,0.971
915,9.5e-07,915,0.13,995,0.97
916,9.5e-07,916,0.138,996,0.97
917,9.5e-07,917,0.163,997,0.969
918,9.5e-07,918,0.216,998,0.968
919,1.18e-06,919,0.318,999,0.967
920,9.5e-07,920,0.517,1000,0.967
921,9.5e-07,921,0.815,1001,0.962
922,9.5e-07,922,0.879,1002,0.96
923,9.5e-07,923,0.64,1003,0.958
924,1.58e-06,924,0.392,1004,0.953
925,1.61e-06,925,0.263,1005,0.95
926,9.5e-07,926,0.197,1006,0.945
927,9.5e-07,927,0.161,1007,0.942
928,9.5e-07,928,0.146,1008,0.94
929,9.5e-07,929,0.141,1009,0.937
930,9.5e-07,930,0.15,1010,0.934
931,9.58e-07,931,0.168,1011,0.933
932,9.5e-07,932,0.204,1012,0.929
933,9.5e-07,933,0.267,1013,0.927
934,1.15e-06,934,0.378,1014,0.926
935,1.03e-06,935,0.559,1015,0.925
936,1.06e-06,936,0.8,1016,0.924
937,9.5e-07,937,0.919,1017,0.924
938,9.5e-07,938,0.782,1018,0.924
939,9.5e-07,939,0.555,1019,0.925
940,9.5e-07,940,0.379,1020,0.929
941,9.5e-07,941,0.272,1021,0.929
942,1.81e-06,942,0.212,1022,0.929
943,9.5e-07,943,0.172,1023,0.93
944,9.5e-07,944,0.15,1024,0.931
945,9.5e-07,945,0.138,1025,0.932
946,9.5e-07,946,0.133,1026,0.931
947,9.5e-07,947,0.133,1027,0.931
948,1.28e-06,948,0.139,1028,0.93
949,9.93e-07,949,0.149,1029,0.927
950,1.5e-06,950,0.167,1030,0.922
951,9.5e-07,951,0.191,1031,0.916
952,9.5e-07,952,0.227,1032,0.908
953,9.5e-07,953,0.275,1033,0.9
954,9.5e-07,954,0.339,1034,0.891
955,9.5e-07,955,0.412,1035,0.879
956,9.5e-07,956,0.495,1036,0.867
957,1.52e-06,957,0.569,1037,0.854
958,9.5e-07,958,0.624,1038,0.841
959,9.77e-07,959,0.652,1039,0.828
960,9.5e-07,960,0.646,1040,0.813
961,1.22e-06,961,0.622,1041,0.797
962,1.36e-06,962,0.595,1042,0.782
963,9.5e-07,963,0.58,1043,0.767
964,1.96e-06,964,0.562,1044,0.752
965,1.21e-06,965,0.56,1045,0.738
966,9.5e-07,966,0.562,1046,0.724
967,9.5e-07,967,0.58,1047,0.711
968,1.26e-06,968,0.596,1048,0.699
969,9.92e-07,969,0.616,1049,0.688
970,9.5e-07,970,0.637,1050,0.679
971,1.62e-06,971,0.649,1051,0.672
972,9.5e-07,972,0.647,1052,0.665
973,9.5e-07,973,0.642,1053,0.66
974,1.34e-06,974,0.617,1054,0.658
975,9.5e-07,975,0.594,1055,0.658
976,9.5e-07,976,0.564,1056,0.66
977,1.06e-06,977,0.544,1057,0.664
978,9.5e-07,978,0.522,1058,0.672
979,1.56e-06,979,0.508,1059,0.681
980,2.41e-06,980,0.501,1060,0.693
981,1.96e-06,981,0.504,1061,0.707
982,2.76e-06,982,0.511,1062,0.724
983,2.55e-06,983,0.533,1063,0.742
984,2.01e-06,984,0.56,1064,0.76
985,1.99e-06,985,0.597,1065,0.777
986,1.83e-06,986,0.649,1066,0.791
987,1.63e-06,987,0.701,1067,0.8
988,1.62e-06,988,0.764,1068,0.802
989,1.91e-06,989,0.816,1069,0.798
990,1.7e-06,990,0.86,1070,0.786
991,1.12e-06,991,0.884,1071,0.768
992,1.24e-06,992,0.872,1072,0.745
993,9.5e-07,993,0.835,1073,0.719
994,9.5e-07,994,0.784,1074,0.692
995,1.71e-06,995,0.729,1075,0.668
996,9.5e-07,996,0.661,1076,0.643
997,2.27e-06,997,0.613,1077,0.623
998,1.55e-06,998,0.567,1078,0.606
999,1.04e-06,999,0.531,1079,0.592
1000,1.24e-06,1000,0.506,1080,0.581
,,1001,0.488,1081,0.574
,,1002,0.485,1082,0.569
,,1003,0.481,1083,0.566
,,1004,0.495,1084,0.565
,,1005,0.515,1085,0.566
,,1006,0.545,1086,0.568
,,1007,0.577,1087,0.571
,,1008,0.622,1088,0.574
,,1009,0.68,1089,0.577
,,1010,0.733,1090,0.58
,,1011,0.805,1091,0.583
,,1012,0.862,1092,0.586
,,1013,0.917,1093,0.59
,,1014,0.936,1094,0.593
,,1015,0.932,1095,0.599
,,1016,0.913,1096,0.606
,,1017,0.871,1097,0.617
,,1018,0.818,1098,0.634
,,1019,0.761,1099,0.661
,,1020,0.714,1100,0.698
,,1021,0.663,1101,0.74
,,1022,0.625,1102,0.774
,,1023,0.596,1103,0.782
,,1024,0.576,1104,0.752
,,1025,0.557,1105,0.687
,,1026,0.554,1106,0.61
,,1027,0.56,1107,0.53
,,1028,0.565,1108,0.465
,,1029,0.584,1109,0.416
,,1030,0.605,1110,0.38
,,1031,0.635,1111,0.355
,,1032,0.67,1112,0.336
,,1033,0.701,1113,0.321
,,1034,0.739,1114,0.309
,,1035,0.773,1115,0.299
,,1036,0.806,1116,0.291
,,1037,0.822,1117,0.285
,,1038,0.825,1118,0.28
,,1039,0.833,1119,0.276
,,1040,0.827,1120,0.273
,,1041,0.82,1121,0.271
,,1042,0.795,1122,0.269
,,1043,0.778,1123,0.269
,,1044,0.756,1124,0.269
,,1045,0.744,1125,0.27
,,1046,0.738,1126,0.272
,,1047,0.738,1127,0.275
,,1048,0.737,1128,0.279
,,1049,0.744,1129,0.284
,,1050,0.772,1130,0.29
,,1051,0.764,1131,0.298
,,1052,0.781,1132,0.306
,,1053,0.801,1133,0.316
,,1054,0.801,1134,0.328
,,1055,0.774,1135,0.34
,,1056,0.73,1136,0.354
,,1057,0.671,1137,0.369
,,1058,0.587,1138,0.385
,,1059,0.506,1139,0.401
,,1060,0.432,1140,0.416
,,1061,0.366,1141,0.429
,,1062,0.307,1142,0.438
,,1063,0.257,1143,0.443
,,1064,0.218,1144,0.442
,,1065,0.188,1145,0.432
,,1066,0.159,1146,0.413
,,1067,0.14,1147,0.388
,,1068,0.123,1148,0.357
,,1069,0.109,1149,0.32
,,1070,0.0974,1150,0.274
,,1071,0.0887,1151,0.236
,,1072,0.0807,1152,0.205
,,1073,0.075,1153,0.175
,,1074,0.0702,1154,0.15
,,1075,0.0659,1155,0.127
,,1076,0.0631,1156,0.108
,,1077,0.0603,1157,0.0927
,,1078,0.0587,1158,0.08
,,1079,0.0565,1159,0.0693
,,1080,0.0557,1160,0.0571
,,1081,0.0551,1161,0.0505
,,1082,0.0549,1162,0.0452
,,1083,0.0549,1163,0.038
,,1084,0.0552,1164,0.0353
,,1085,0.0556,1165,0.0293
,,1086,0.0563,1166,0.0254
,,1087,0.0577,1167,0.0236
,,1088,0.059,1168,0.0211
,,1089,0.0605,1169,0.0194
,,1090,0.0622,1170,0.0157
,,1091,0.0635,1171,0.0144
,,1092,0.0659,1172,0.0165
,,1093,0.0687,1173,0.0122
,,1094,0.071,1174,0.0103
,,1095,0.0735,1175,0.0124
,,1096,0.0757,1176,0.0129
,,1097,0.0781,1177,0.0102
,,1098,0.0809,1178,0.00437
,,1099,0.0836,1179,0.00419
,,1100,0.0861,1180,9.5e-07
,,1101,0.0887,1181,0.00857
,,1102,0.092,1182,0.0105
,,1103,0.094,1183,0.00428
,,1104,0.0971,1184,0.00248
,,1105,0.0999,1185,0.0198
,,1106,0.105,1186,0.00648
,,1107,0.106,1187,0.0263
,,1108,0.111,1188,0.0109
,,1109,0.113,1189,0.0216
,,1110,0.117,1190,0.023
,,1111,0.12,1191,0.0223
,,1112,0.125,1192,0.0263
,,1113,0.128,1193,9.5e-07
,,1114,0.13,1194,0.0144
,,1115,0.133,1195,0.0181
,,1116,0.135,1196,0.0275
,,1117,0.137,1197,0.0193
,,1118,0.138,1198,0.0242
,,1119,0.139,1199,0.0212
,,1120,0.139,1200,0.0189
,,1121,0.139,,
,,1122,0.136,,
,,1123,0.135,,
,,1124,0.134,,
,,1125,0.131,,
,,1126,0.129,,
,,1127,0.126,,
,,1128,0.125,,
,,1129,0.124,,
,,1130,0.123,,
,,1131,0.122,,
,,1132,0.122,,
,,1133,0.123,,
,,1134,0.125,,
,,1135,0.129,,
,,1136,0.132,,
,,1137,0.137,,
,,1138,0.141,,
,,1139,0.149,,
,,1140,0.159,,
,,1141,0.171,,
,,1142,0.187,,
,,1143,0.206,,
,,1144,0.23,,
,,1145,0.26,,
,,1146,0.292,,
,,1147,0.335,,
,,1148,0.393,,
,,1149,0.456,,
,,1150,0.54,,
,,1151,0.636,,
,,1152,0.734,,
,,1153,0.83,,
,,1154,0.907,,
,,1155,0.94,,
,,1156,0.935,,
,,1157,0.889,,
,,1158,0.826,,
,,1159,0.736,,
,,1160,0.656,,
,,1161,0.581,,
,,1162,0.515,,
,,1163,0.465,,
,,1164,0.423,,
,,1165,0.384,,
,,1166,0.353,,
,,1167,0.33,,
,,1168,0.315,,
,,1169,0.303,,
,,1170,0.295,,
,,1171,0.29,,
,,1172,0.288,,
,,1173,0.29,,
,,1174,0.297,,
,,1175,0.305,,
,,1176,0.318,,
,,1177,0.335,,
,,1178,0.352,,
,,1179,0.379,,
,,1180,0.414,,
,,1181,0.449,,
,,1182,0.492,,
,,1183,0.549,,
,,1184,0.604,,
,,1185,0.668,,
,,1186,0.739,,
,,1187,0.8,,
,,1188,0.865,,
,,1189,0.91,,
,,1190,0.946,,
,,1191,0.948,,
,,1192,0.938,,
,,1193,0.891,,
,,1194,0.853,,
,,1195,0.802,,
,,1196,0.743,,
,,1197,0.693,,
,,1198,0.65,,
,,1199,0.598,,
,,1200,0.568,,
