Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
879,2.49e-06,879,0.000541,929,0.93745
880,2.61e-06,880,0.000498,930,0.93703
881,2.56e-06,881,0.000474,931,0.9373
882,2.49e-06,882,0.000461,932,0.93765
883,2.14e-06,883,0.000455,933,0.93805
884,2.07e-06,884,0.000454,934,0.93844
885,2.12e-06,885,0.000456,935,0.93809
886,1.95e-06,886,0.000462,936,0.93807
887,1.77e-06,887,0.00047,937,0.93802
888,1.78e-06,888,0.000481,938,0.93815
889,1.41e-06,889,0.000495,939,0.9385
890,1.27e-06,890,0.000514,940,0.93873
891,1.22e-06,891,0.000537,941,0.93828
892,1.24e-06,892,0.000568,942,0.93834
893,1.2e-06,893,0.000609,943,0.93856
894,1.15e-06,894,0.000665,944,0.93968
895,1.1e-06,895,0.000739,945,0.9396
896,1.02e-06,896,0.000843,946,0.94015
897,1.01e-06,897,0.000991,947,0.94025
898,1.09e-06,898,0.00119,948,0.94031
899,9.97e-07,899,0.00147,949,0.94077
900,1.13e-06,900,0.00183,950,0.94087
901,1.14e-06,,,951,0.94111
902,1.14e-06,,,952,0.94085
903,1.14e-06,,,953,0.94078
904,1.27e-06,,,954,0.9411
905,1.39e-06,,,955,0.94149
906,1.48e-06,,,956,0.94182
907,1.6e-06,,,957,0.942
908,1.79e-06,,,958,0.94161
909,1.88e-06,,,959,0.94149
910,2.03e-06,,,960,0.94069
911,2.16e-06,,,961,0.94019
912,2.36e-06,,,962,0.94059
913,2.32e-06,,,963,0.94067
914,2.42e-06,,,964,0.94021
915,2.49e-06,,,965,0.94014
916,2.35e-06,,,966,0.93965
917,2.32e-06,,,967,0.93976
918,2.21e-06,,,968,0.93978
919,2.2e-06,,,969,0.93906
920,2.15e-06,,,970,0.93935
921,2.02e-06,,,971,0.94003
922,1.92e-06,,,972,0.94048
923,1.83e-06,,,973,0.94084
924,1.78e-06,,,974,0.94138
925,1.7e-06,,,975,0.94225
926,1.7e-06,,,976,0.94276
927,1.63e-06,,,977,0.94272
928,1.54e-06,,,978,0.94257
929,1.45e-06,,,979,0.94294
930,1.44e-06,,,980,0.94342
931,1.37e-06,,,981,0.94391
932,1.32e-06,,,982,0.94455
933,1.25e-06,,,983,0.94552
934,1.17e-06,,,984,0.94616
935,1.13e-06,,,985,0.94665
936,1.09e-06,,,986,0.94612
937,1.05e-06,,,987,0.94601
938,1.04e-06,,,988,0.94613
939,9.94e-07,,,989,0.94627
940,9.5e-07,,,990,0.9464
941,9.88e-07,,,991,0.94727
942,9.5e-07,,,992,0.94727
943,9.5e-07,,,993,0.94783
944,9.5e-07,,,994,0.94759
945,9.5e-07,,,995,0.94795
946,9.5e-07,,,996,0.94796
947,9.5e-07,,,997,0.94771
948,9.5e-07,,,998,0.94736
949,9.5e-07,,,999,0.94639
950,9.5e-07,,,1000,0.94583
951,9.5e-07,,,,
952,9.5e-07,,,,
953,9.5e-07,,,,
954,9.5e-07,,,,
955,9.5e-07,,,,
956,9.5e-07,,,,
957,9.5e-07,,,,
958,9.5e-07,,,,
959,9.5e-07,,,,
960,9.5e-07,,,,
961,9.5e-07,,,,
962,9.5e-07,,,,
963,9.5e-07,,,,
964,9.5e-07,,,,
965,9.73e-07,,,,
966,9.5e-07,,,,
967,9.5e-07,,,,
968,9.5e-07,,,,
969,9.93e-07,,,,
970,9.75e-07,,,,
971,1.01e-06,,,,
972,1.07e-06,,,,
973,1.07e-06,,,,
974,1.07e-06,,,,
975,1.17e-06,,,,
976,1.2e-06,,,,
977,1.29e-06,,,,
978,1.34e-06,,,,
979,1.38e-06,,,,
980,1.51e-06,,,,
981,1.53e-06,,,,
982,1.56e-06,,,,
983,1.61e-06,,,,
984,1.66e-06,,,,
985,1.67e-06,,,,
986,1.66e-06,,,,
987,1.66e-06,,,,
988,1.66e-06,,,,
989,1.65e-06,,,,
990,1.63e-06,,,,
991,1.61e-06,,,,
992,1.63e-06,,,,
993,1.67e-06,,,,
994,1.69e-06,,,,
995,1.73e-06,,,,
996,1.77e-06,,,,
997,1.88e-06,,,,
998,1.99e-06,,,,
999,2.04e-06,,,,
1000,2.21e-06,,,,
1001,2.44e-06,,,,
1002,2.74e-06,,,,
1003,3.1e-06,,,,
1004,3.64e-06,,,,
1005,4.41e-06,,,,
1006,5.58e-06,,,,
1007,7.39e-06,,,,
1008,1.05e-05,,,,
1009,1.69e-05,,,,
1010,3.09e-05,,,,
1011,5.64e-05,,,,
1012,9.06e-05,,,,
1013,0.000129,,,,
1014,0.00017,,,,
1015,0.000211,,,,
1016,0.000242,,,,
1017,0.000253,,,,
1018,0.000241,,,,
1019,0.000215,,,,
1020,0.000181,,,,
1021,0.000144,,,,
1022,0.000107,,,,
1023,7.76e-05,,,,
1024,6.06e-05,,,,
1025,5.31e-05,,,,
1026,5.04e-05,,,,
1027,5.06e-05,,,,
1028,5.31e-05,,,,
1029,5.78e-05,,,,
1030,6.5e-05,,,,
1031,7.52e-05,,,,
1032,8.88e-05,,,,
1033,0.000106,,,,
1034,0.000127,,,,
1035,0.000151,,,,
1036,0.000176,,,,
1037,0.0002,,,,
1038,0.00022,,,,
1039,0.000234,,,,
1040,0.000241,,,,
1041,0.00024,,,,
1042,0.000233,,,,
1043,0.000221,,,,
1044,0.000207,,,,
1045,0.000193,,,,
1046,0.000181,,,,
1047,0.000172,,,,
1048,0.000167,,,,
1049,0.000167,,,,
1050,0.000172,,,,
1051,0.000183,,,,
1052,0.0002,,,,
1053,0.000224,,,,
1054,0.000257,,,,
1055,0.000296,,,,
1056,0.00034,,,,
1057,0.000384,,,,
1058,0.000422,,,,
1059,0.000446,,,,
1060,0.000453,,,,
1061,0.00044,,,,
1062,0.000408,,,,
1063,0.000363,,,,
1064,0.00031,,,,
1065,0.000257,,,,
1066,0.000209,,,,
1067,0.000169,,,,
1068,0.000138,,,,
1069,0.000114,,,,
1070,9.66e-05,,,,
1071,8.37e-05,,,,
1072,7.41e-05,,,,
1073,6.67e-05,,,,
1074,6.13e-05,,,,
1075,5.72e-05,,,,
1076,5.42e-05,,,,
1077,5.22e-05,,,,
1078,5.09e-05,,,,
1079,5.03e-05,,,,
1080,5.04e-05,,,,
1081,5.12e-05,,,,
1082,5.26e-05,,,,
1083,5.47e-05,,,,
1084,5.77e-05,,,,
1085,6.14e-05,,,,
1086,6.64e-05,,,,
1087,7.26e-05,,,,
1088,8.04e-05,,,,
1089,9.04e-05,,,,
1090,0.000103,,,,
1091,0.000119,,,,
1092,0.000139,,,,
1093,0.000164,,,,
1094,0.000196,,,,
1095,0.000234,,,,
1096,0.000281,,,,
1097,0.000333,,,,
1098,0.000389,,,,
1099,0.000447,,,,
1100,0.000506,,,,
